date,location,location_type,location_code,location_code_type,data_type,value
2020-06-25,North Dakota,state,38,fips_code,cases_total,3402
2020-06-25,North Dakota,state,38,fips_code,deaths_total,87
2020-06-25,Northern Mariana Islands,state,69,fips_code,cases_total,30
2020-06-25,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-06-25,Ohio,state,39,fips_code,cases_total,47651
2020-06-25,Ohio,state,39,fips_code,deaths_total,2772
2020-06-25,Oklahoma,state,40,fips_code,cases_total,11947
2020-06-25,Oklahoma,state,40,fips_code,deaths_total,375
2020-06-25,Oregon,state,41,fips_code,cases_total,7605
2020-06-25,Oregon,state,41,fips_code,deaths_total,199
2020-06-25,Pennsylvania,state,42,fips_code,cases_total,88230
2020-06-25,Pennsylvania,state,42,fips_code,deaths_total,6602
2020-06-25,Puerto Rico,state,72,fips_code,cases_total,6877
2020-06-25,Puerto Rico,state,72,fips_code,deaths_total,151
2020-06-25,Rhode Island,state,44,fips_code,cases_total,16640
2020-06-25,Rhode Island,state,44,fips_code,deaths_total,920
2020-06-25,South Carolina,state,45,fips_code,cases_total,29022
2020-06-25,South Carolina,state,45,fips_code,deaths_total,693
2020-06-25,South Dakota,state,46,fips_code,cases_total,6479
2020-06-25,South Dakota,state,46,fips_code,deaths_total,87
2020-06-25,Tennessee,state,47,fips_code,cases_total,37695
2020-06-25,Tennessee,state,47,fips_code,deaths_total,558
2020-06-25,Texas,state,48,fips_code,cases_total,136783
2020-06-25,Texas,state,48,fips_code,deaths_total,2321
2020-06-25,Utah,state,49,fips_code,cases_total,19544
2020-06-25,Utah,state,49,fips_code,deaths_total,164
2020-06-25,Vermont,state,50,fips_code,cases_total,1191
2020-06-25,Vermont,state,50,fips_code,deaths_total,56
2020-06-25,Virgin Islands,state,78,fips_code,cases_total,81
2020-06-25,Virgin Islands,state,78,fips_code,deaths_total,6
2020-06-25,Virginia,state,51,fips_code,cases_total,59946
2020-06-25,Virginia,state,51,fips_code,deaths_total,1675
2020-06-25,Washington,state,53,fips_code,cases_total,31998
2020-06-25,Washington,state,53,fips_code,deaths_total,1301
2020-06-25,West Virginia,state,54,fips_code,cases_total,2693
2020-06-25,West Virginia,state,54,fips_code,deaths_total,92
2020-06-25,Wisconsin,state,55,fips_code,cases_total,29204
2020-06-25,Wisconsin,state,55,fips_code,deaths_total,775
2020-06-25,Wyoming,state,56,fips_code,cases_total,1326
2020-06-25,Wyoming,state,56,fips_code,deaths_total,20
2020-06-24,Alabama,state,01,fips_code,cases_total,32064
2020-06-24,Alabama,state,01,fips_code,deaths_total,891
2020-06-24,Alaska,state,02,fips_code,cases_total,926
2020-06-24,Alaska,state,02,fips_code,deaths_total,10
2020-06-24,Arizona,state,04,fips_code,cases_total,60207
2020-06-24,Arizona,state,04,fips_code,deaths_total,1467
2020-06-24,Arkansas,state,05,fips_code,cases_total,17375
2020-06-24,Arkansas,state,05,fips_code,deaths_total,240
2020-06-24,California,state,06,fips_code,cases_total,195889
2020-06-24,California,state,06,fips_code,deaths_total,5728
2020-06-24,Colorado,state,08,fips_code,cases_total,31139
2020-06-24,Colorado,state,08,fips_code,deaths_total,1667
2020-06-24,Connecticut,state,09,fips_code,cases_total,45913
2020-06-24,Connecticut,state,09,fips_code,deaths_total,4287
2020-06-24,Delaware,state,10,fips_code,cases_total,10889
2020-06-24,Delaware,state,10,fips_code,deaths_total,505
2020-06-24,District of Columbia,state,11,fips_code,cases_total,10128
2020-06-24,District of Columbia,state,11,fips_code,deaths_total,541
2020-06-24,Florida,state,12,fips_code,cases_total,109006
2020-06-24,Florida,state,12,fips_code,deaths_total,3280
2020-06-24,Georgia,state,13,fips_code,cases_total,66290
2020-06-24,Georgia,state,13,fips_code,deaths_total,2658
2020-06-24,Guam,state,66,fips_code,cases_total,1200
2020-06-24,Guam,state,66,fips_code,deaths_total,6
2020-06-24,Hawaii,state,15,fips_code,cases_total,821
2020-06-24,Hawaii,state,15,fips_code,deaths_total,17
2020-06-24,Idaho,state,16,fips_code,cases_total,4650
2020-06-24,Idaho,state,16,fips_code,deaths_total,91
2020-06-24,Illinois,state,17,fips_code,cases_total,140025
2020-06-24,Illinois,state,17,fips_code,deaths_total,6986
2020-06-24,Indiana,state,18,fips_code,cases_total,44260
2020-06-24,Indiana,state,18,fips_code,deaths_total,2578
2020-06-24,Iowa,state,19,fips_code,cases_total,26897
2020-06-24,Iowa,state,19,fips_code,deaths_total,694
2020-06-24,Kansas,state,20,fips_code,cases_total,13110
2020-06-24,Kansas,state,20,fips_code,deaths_total,262
2020-06-24,Kentucky,state,21,fips_code,cases_total,14522
2020-06-24,Kentucky,state,21,fips_code,deaths_total,561
2020-06-24,Louisiana,state,22,fips_code,cases_total,52590
2020-06-24,Louisiana,state,22,fips_code,deaths_total,3152
2020-06-24,Maine,state,23,fips_code,cases_total,3017
2020-06-24,Maine,state,23,fips_code,deaths_total,103
2020-06-24,Maryland,state,24,fips_code,cases_total,65934
2020-06-24,Maryland,state,24,fips_code,deaths_total,3108
2020-06-24,Massachusetts,state,25,fips_code,cases_total,107611
2020-06-24,Massachusetts,state,25,fips_code,deaths_total,7937
2020-06-24,Michigan,state,26,fips_code,cases_total,68711
2020-06-24,Michigan,state,26,fips_code,deaths_total,6118
2020-06-24,Minnesota,state,27,fips_code,cases_total,33798
2020-06-24,Minnesota,state,27,fips_code,deaths_total,1432
2020-06-24,Mississippi,state,28,fips_code,cases_total,23424
2020-06-24,Mississippi,state,28,fips_code,deaths_total,1011
2020-06-24,Missouri,state,29,fips_code,cases_total,19478
2020-06-24,Missouri,state,29,fips_code,deaths_total,1001
2020-06-24,Montana,state,30,fips_code,cases_total,766
2020-06-24,Montana,state,30,fips_code,deaths_total,21
2020-06-24,Nebraska,state,31,fips_code,cases_total,18220
2020-06-24,Nebraska,state,31,fips_code,deaths_total,263
2020-06-24,Nevada,state,32,fips_code,cases_total,14460
2020-06-24,Nevada,state,32,fips_code,deaths_total,494
2020-06-24,New Hampshire,state,33,fips_code,cases_total,5598
2020-06-24,New Hampshire,state,33,fips_code,deaths_total,347
2020-06-24,New Jersey,state,34,fips_code,cases_total,169892
2020-06-24,New Jersey,state,34,fips_code,deaths_total,12995
2020-06-24,New Mexico,state,35,fips_code,cases_total,10990
2020-06-24,New Mexico,state,35,fips_code,deaths_total,480
2020-06-24,New York,state,36,fips_code,cases_total,394430
2020-06-24,New York,state,36,fips_code,deaths_total,31001
2020-06-24,North Carolina,state,37,fips_code,cases_total,56263
2020-06-24,North Carolina,state,37,fips_code,deaths_total,1295
2020-06-24,North Dakota,state,38,fips_code,cases_total,3370
2020-06-24,North Dakota,state,38,fips_code,deaths_total,86
2020-06-24,Northern Mariana Islands,state,69,fips_code,cases_total,30
2020-06-24,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-06-24,Ohio,state,39,fips_code,cases_total,46759
2020-06-24,Ohio,state,39,fips_code,deaths_total,2755
2020-06-24,Oklahoma,state,40,fips_code,cases_total,11509
2020-06-24,Oklahoma,state,40,fips_code,deaths_total,372
2020-06-24,Oregon,state,41,fips_code,cases_total,7462
2020-06-24,Oregon,state,41,fips_code,deaths_total,195
2020-06-24,Pennsylvania,state,42,fips_code,cases_total,87775
2020-06-24,Pennsylvania,state,42,fips_code,deaths_total,6568
2020-06-24,Puerto Rico,state,72,fips_code,cases_total,6820
2020-06-24,Puerto Rico,state,72,fips_code,deaths_total,149
2020-06-24,Rhode Island,state,44,fips_code,cases_total,16606
2020-06-24,Rhode Island,state,44,fips_code,deaths_total,912
2020-06-24,South Carolina,state,45,fips_code,cases_total,27897
2020-06-24,South Carolina,state,45,fips_code,deaths_total,683
2020-06-24,South Dakota,state,46,fips_code,cases_total,6419
2020-06-24,South Dakota,state,46,fips_code,deaths_total,84
2020-06-24,Tennessee,state,47,fips_code,cases_total,36822
2020-06-24,Tennessee,state,47,fips_code,deaths_total,548
2020-06-24,Texas,state,48,fips_code,cases_total,131310
2020-06-24,Texas,state,48,fips_code,deaths_total,2292
2020-06-24,Utah,state,49,fips_code,cases_total,18915
2020-06-24,Utah,state,49,fips_code,deaths_total,163
2020-06-24,Vermont,state,50,fips_code,cases_total,1184
2020-06-24,Vermont,state,50,fips_code,deaths_total,56
2020-06-24,Virgin Islands,state,78,fips_code,cases_total,80
2020-06-24,Virgin Islands,state,78,fips_code,deaths_total,6
2020-06-24,Virginia,state,51,fips_code,cases_total,59514
2020-06-24,Virginia,state,51,fips_code,deaths_total,1661
2020-06-24,Washington,state,53,fips_code,cases_total,31400
2020-06-24,Washington,state,53,fips_code,deaths_total,1294
2020-06-24,West Virginia,state,54,fips_code,cases_total,2629
2020-06-24,West Virginia,state,54,fips_code,deaths_total,92
2020-06-24,Wisconsin,state,55,fips_code,cases_total,28652
2020-06-24,Wisconsin,state,55,fips_code,deaths_total,769
2020-06-24,Wyoming,state,56,fips_code,cases_total,1282
2020-06-24,Wyoming,state,56,fips_code,deaths_total,20
2020-06-23,Alabama,state,01,fips_code,cases_total,31097
2020-06-23,Alabama,state,01,fips_code,deaths_total,864
2020-06-23,Alaska,state,02,fips_code,cases_total,905
2020-06-23,Alaska,state,02,fips_code,deaths_total,10
2020-06-23,Arizona,state,04,fips_code,cases_total,58397
2020-06-23,Arizona,state,04,fips_code,deaths_total,1398
2020-06-23,Arkansas,state,05,fips_code,cases_total,16678
2020-06-23,Arkansas,state,05,fips_code,deaths_total,237
2020-06-23,California,state,06,fips_code,cases_total,191039
2020-06-23,California,state,06,fips_code,deaths_total,5637
2020-06-23,Colorado,state,08,fips_code,cases_total,30877
2020-06-23,Colorado,state,08,fips_code,deaths_total,1665
2020-06-23,Connecticut,state,09,fips_code,cases_total,45899
2020-06-23,Connecticut,state,09,fips_code,deaths_total,4277
2020-06-23,Delaware,state,10,fips_code,cases_total,10847
2020-06-23,Delaware,state,10,fips_code,deaths_total,504
2020-06-23,District of Columbia,state,11,fips_code,cases_total,10094
2020-06-23,District of Columbia,state,11,fips_code,deaths_total,537
2020-06-23,Florida,state,12,fips_code,cases_total,103495
2020-06-23,Florida,state,12,fips_code,deaths_total,3237
2020-06-23,Georgia,state,13,fips_code,cases_total,64577
2020-06-23,Georgia,state,13,fips_code,deaths_total,2646
2020-06-23,Guam,state,66,fips_code,cases_total,1194
2020-06-23,Guam,state,66,fips_code,deaths_total,6
2020-06-23,Hawaii,state,15,fips_code,cases_total,807
2020-06-23,Hawaii,state,15,fips_code,deaths_total,17
2020-06-23,Idaho,state,16,fips_code,cases_total,4412
2020-06-23,Idaho,state,16,fips_code,deaths_total,90
2020-06-23,Illinois,state,17,fips_code,cases_total,139282
2020-06-23,Illinois,state,17,fips_code,deaths_total,6925
2020-06-23,Indiana,state,18,fips_code,cases_total,43967
2020-06-23,Indiana,state,18,fips_code,deaths_total,2569
2020-06-23,Iowa,state,19,fips_code,cases_total,26470
2020-06-23,Iowa,state,19,fips_code,deaths_total,690
2020-06-23,Kansas,state,20,fips_code,cases_total,12659
2020-06-23,Kansas,state,20,fips_code,deaths_total,261
2020-06-23,Kentucky,state,21,fips_code,cases_total,14323
2020-06-23,Kentucky,state,21,fips_code,deaths_total,559
2020-06-23,Louisiana,state,22,fips_code,cases_total,51708
2020-06-23,Louisiana,state,22,fips_code,deaths_total,3134
2020-06-23,Maine,state,23,fips_code,cases_total,2994
2020-06-23,Maine,state,23,fips_code,deaths_total,102
2020-06-23,Maryland,state,24,fips_code,cases_total,65602
2020-06-23,Maryland,state,24,fips_code,deaths_total,3092
2020-06-23,Massachusetts,state,25,fips_code,cases_total,107439
2020-06-23,Massachusetts,state,25,fips_code,deaths_total,7889
2020-06-23,Michigan,state,26,fips_code,cases_total,68373
2020-06-23,Michigan,state,26,fips_code,deaths_total,6113
2020-06-23,Minnesota,state,27,fips_code,cases_total,33501
2020-06-23,Minnesota,state,27,fips_code,deaths_total,1425
2020-06-23,Mississippi,state,28,fips_code,cases_total,22898
2020-06-23,Mississippi,state,28,fips_code,deaths_total,989
2020-06-23,Missouri,state,29,fips_code,cases_total,19148
2020-06-23,Missouri,state,29,fips_code,deaths_total,993
2020-06-23,Montana,state,30,fips_code,cases_total,743
2020-06-23,Montana,state,30,fips_code,deaths_total,21
2020-06-23,Nebraska,state,31,fips_code,cases_total,18091
2020-06-23,Nebraska,state,31,fips_code,deaths_total,262
2020-06-23,Nevada,state,32,fips_code,cases_total,14058
2020-06-23,Nevada,state,32,fips_code,deaths_total,492
2020-06-23,New Hampshire,state,33,fips_code,cases_total,5571
2020-06-23,New Hampshire,state,33,fips_code,deaths_total,343
2020-06-23,New Jersey,state,34,fips_code,cases_total,169734
2020-06-23,New Jersey,state,34,fips_code,deaths_total,12949
2020-06-23,New Mexico,state,35,fips_code,cases_total,10838
2020-06-23,New Mexico,state,35,fips_code,deaths_total,476
2020-06-23,New York,state,36,fips_code,cases_total,393855
2020-06-23,New York,state,36,fips_code,deaths_total,30970
2020-06-23,North Carolina,state,37,fips_code,cases_total,54826
2020-06-23,North Carolina,state,37,fips_code,deaths_total,1276
2020-06-23,North Dakota,state,38,fips_code,cases_total,3326
2020-06-23,North Dakota,state,38,fips_code,deaths_total,84
2020-06-23,Northern Mariana Islands,state,69,fips_code,cases_total,30
2020-06-23,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-06-23,Ohio,state,39,fips_code,cases_total,46127
2020-06-23,Ohio,state,39,fips_code,deaths_total,2735
2020-06-23,Oklahoma,state,40,fips_code,cases_total,11028
2020-06-23,Oklahoma,state,40,fips_code,deaths_total,371
2020-06-23,Oregon,state,41,fips_code,cases_total,7317
2020-06-23,Oregon,state,41,fips_code,deaths_total,192
2020-06-23,Pennsylvania,state,42,fips_code,cases_total,87283
2020-06-23,Pennsylvania,state,42,fips_code,deaths_total,6511
2020-06-23,Puerto Rico,state,72,fips_code,cases_total,6685
2020-06-23,Puerto Rico,state,72,fips_code,deaths_total,149
2020-06-23,Rhode Island,state,44,fips_code,cases_total,16533
2020-06-23,Rhode Island,state,44,fips_code,deaths_total,906
2020-06-23,South Carolina,state,45,fips_code,cases_total,26613
2020-06-23,South Carolina,state,45,fips_code,deaths_total,673
2020-06-23,South Dakota,state,46,fips_code,cases_total,6353
2020-06-23,South Dakota,state,46,fips_code,deaths_total,83
2020-06-23,Tennessee,state,47,fips_code,cases_total,36018
2020-06-23,Tennessee,state,47,fips_code,deaths_total,535
2020-06-23,Texas,state,48,fips_code,cases_total,124726
2020-06-23,Texas,state,48,fips_code,deaths_total,2246
2020-06-23,Utah,state,49,fips_code,cases_total,18454
2020-06-23,Utah,state,49,fips_code,deaths_total,163
2020-06-23,Vermont,state,50,fips_code,cases_total,1164
2020-06-23,Vermont,state,50,fips_code,deaths_total,56
2020-06-23,Virgin Islands,state,78,fips_code,cases_total,78
2020-06-23,Virgin Islands,state,78,fips_code,deaths_total,6
2020-06-23,Virginia,state,51,fips_code,cases_total,58994
2020-06-23,Virginia,state,51,fips_code,deaths_total,1645
2020-06-23,Washington,state,53,fips_code,cases_total,30778
2020-06-23,Washington,state,53,fips_code,deaths_total,1285
2020-06-23,West Virginia,state,54,fips_code,cases_total,2593
2020-06-23,West Virginia,state,54,fips_code,deaths_total,92
2020-06-23,Wisconsin,state,55,fips_code,cases_total,28187
2020-06-23,Wisconsin,state,55,fips_code,deaths_total,758
2020-06-23,Wyoming,state,56,fips_code,cases_total,1254
2020-06-23,Wyoming,state,56,fips_code,deaths_total,20
2020-06-22,Alabama,state,01,fips_code,cases_total,30454
2020-06-22,Alabama,state,01,fips_code,deaths_total,841
2020-06-22,Alaska,state,02,fips_code,cases_total,869
2020-06-22,Alaska,state,02,fips_code,deaths_total,10
2020-06-22,Arizona,state,04,fips_code,cases_total,54767
2020-06-22,Arizona,state,04,fips_code,deaths_total,1354
2020-06-22,Arkansas,state,05,fips_code,cases_total,16083
2020-06-22,Arkansas,state,05,fips_code,deaths_total,227
2020-06-22,California,state,06,fips_code,cases_total,184620
2020-06-22,California,state,06,fips_code,deaths_total,5561
2020-06-22,Colorado,state,08,fips_code,cases_total,30689
2020-06-22,Colorado,state,08,fips_code,deaths_total,1651
2020-06-22,Connecticut,state,09,fips_code,cases_total,45782
2020-06-22,Connecticut,state,09,fips_code,deaths_total,4263
2020-06-22,Delaware,state,10,fips_code,cases_total,10820
2020-06-22,Delaware,state,10,fips_code,deaths_total,435
2020-06-22,District of Columbia,state,11,fips_code,cases_total,10058
2020-06-22,District of Columbia,state,11,fips_code,deaths_total,535
2020-06-22,Florida,state,12,fips_code,cases_total,100209
2020-06-22,Florida,state,12,fips_code,deaths_total,3172
2020-06-22,Georgia,state,13,fips_code,cases_total,62705
2020-06-22,Georgia,state,13,fips_code,deaths_total,2607
2020-06-22,Guam,state,66,fips_code,cases_total,1191
2020-06-22,Guam,state,66,fips_code,deaths_total,6
2020-06-22,Hawaii,state,15,fips_code,cases_total,804
2020-06-22,Hawaii,state,15,fips_code,deaths_total,17
2020-06-22,Idaho,state,16,fips_code,cases_total,4267
2020-06-22,Idaho,state,16,fips_code,deaths_total,90
2020-06-22,Illinois,state,17,fips_code,cases_total,138615
2020-06-22,Illinois,state,17,fips_code,deaths_total,6889
2020-06-22,Indiana,state,18,fips_code,cases_total,43709
2020-06-22,Indiana,state,18,fips_code,deaths_total,2553
2020-06-22,Iowa,state,19,fips_code,cases_total,26217
2020-06-22,Iowa,state,19,fips_code,deaths_total,687
2020-06-22,Kansas,state,20,fips_code,cases_total,12576
2020-06-22,Kansas,state,20,fips_code,deaths_total,260
2020-06-22,Kentucky,state,21,fips_code,cases_total,14073
2020-06-22,Kentucky,state,21,fips_code,deaths_total,549
2020-06-22,Louisiana,state,22,fips_code,cases_total,50352
2020-06-22,Louisiana,state,22,fips_code,deaths_total,3117
2020-06-22,Maine,state,23,fips_code,cases_total,2971
2020-06-22,Maine,state,23,fips_code,deaths_total,102
2020-06-22,Maryland,state,24,fips_code,cases_total,65202
2020-06-22,Maryland,state,24,fips_code,deaths_total,3074
2020-06-22,Massachusetts,state,25,fips_code,cases_total,107210
2020-06-22,Massachusetts,state,25,fips_code,deaths_total,7873
2020-06-22,Michigan,state,26,fips_code,cases_total,68144
2020-06-22,Michigan,state,26,fips_code,deaths_total,6101
2020-06-22,Minnesota,state,27,fips_code,cases_total,33259
2020-06-22,Minnesota,state,27,fips_code,deaths_total,1416
2020-06-22,Mississippi,state,28,fips_code,cases_total,22287
2020-06-22,Mississippi,state,28,fips_code,deaths_total,978
2020-06-22,Missouri,state,29,fips_code,cases_total,18733
2020-06-22,Missouri,state,29,fips_code,deaths_total,980
2020-06-22,Montana,state,30,fips_code,cases_total,734
2020-06-22,Montana,state,30,fips_code,deaths_total,21
2020-06-22,Nebraska,state,31,fips_code,cases_total,17957
2020-06-22,Nebraska,state,31,fips_code,deaths_total,255
2020-06-22,Nevada,state,32,fips_code,cases_total,13575
2020-06-22,Nevada,state,32,fips_code,deaths_total,490
2020-06-22,New Hampshire,state,33,fips_code,cases_total,5558
2020-06-22,New Hampshire,state,33,fips_code,deaths_total,339
2020-06-22,New Jersey,state,34,fips_code,cases_total,169415
2020-06-22,New Jersey,state,34,fips_code,deaths_total,12895
2020-06-22,New Mexico,state,35,fips_code,cases_total,10694
2020-06-22,New Mexico,state,35,fips_code,deaths_total,469
2020-06-22,New York,state,36,fips_code,cases_total,393257
2020-06-22,New York,state,36,fips_code,deaths_total,30934
2020-06-22,North Carolina,state,37,fips_code,cases_total,53840
2020-06-22,North Carolina,state,37,fips_code,deaths_total,1250
2020-06-22,North Dakota,state,38,fips_code,cases_total,3319
2020-06-22,North Dakota,state,38,fips_code,deaths_total,83
2020-06-22,Northern Mariana Islands,state,69,fips_code,cases_total,30
2020-06-22,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-06-22,Ohio,state,39,fips_code,cases_total,45537
2020-06-22,Ohio,state,39,fips_code,deaths_total,2704
2020-06-22,Oklahoma,state,40,fips_code,cases_total,10733
2020-06-22,Oklahoma,state,40,fips_code,deaths_total,369
2020-06-22,Oregon,state,41,fips_code,cases_total,7115
2020-06-22,Oregon,state,41,fips_code,deaths_total,192
2020-06-22,Pennsylvania,state,42,fips_code,cases_total,86666
2020-06-22,Pennsylvania,state,42,fips_code,deaths_total,6475
2020-06-22,Puerto Rico,state,72,fips_code,cases_total,6564
2020-06-22,Puerto Rico,state,72,fips_code,deaths_total,149
2020-06-22,Rhode Island,state,44,fips_code,cases_total,16459
2020-06-22,Rhode Island,state,44,fips_code,deaths_total,903
2020-06-22,South Carolina,state,45,fips_code,cases_total,25701
2020-06-22,South Carolina,state,45,fips_code,deaths_total,659
2020-06-22,South Dakota,state,46,fips_code,cases_total,6326
2020-06-22,South Dakota,state,46,fips_code,deaths_total,81
2020-06-22,Tennessee,state,47,fips_code,cases_total,35255
2020-06-22,Tennessee,state,47,fips_code,deaths_total,525
2020-06-22,Texas,state,48,fips_code,cases_total,119646
2020-06-22,Texas,state,48,fips_code,deaths_total,2213
2020-06-22,Utah,state,49,fips_code,cases_total,18035
2020-06-22,Utah,state,49,fips_code,deaths_total,158
2020-06-22,Vermont,state,50,fips_code,cases_total,1163
2020-06-22,Vermont,state,50,fips_code,deaths_total,56
2020-06-22,Virgin Islands,state,78,fips_code,cases_total,76
2020-06-22,Virgin Islands,state,78,fips_code,deaths_total,6
2020-06-22,Virginia,state,51,fips_code,cases_total,58465
2020-06-22,Virginia,state,51,fips_code,deaths_total,1620
2020-06-22,Washington,state,53,fips_code,cases_total,30443
2020-06-22,Washington,state,53,fips_code,deaths_total,1277
2020-06-22,West Virginia,state,54,fips_code,cases_total,2571
2020-06-22,West Virginia,state,54,fips_code,deaths_total,90
2020-06-22,Wisconsin,state,55,fips_code,cases_total,27849
2020-06-22,Wisconsin,state,55,fips_code,deaths_total,751
2020-06-22,Wyoming,state,56,fips_code,cases_total,1230
2020-06-22,Wyoming,state,56,fips_code,deaths_total,20
2020-06-21,Alabama,state,01,fips_code,cases_total,30021
2020-06-21,Alabama,state,01,fips_code,deaths_total,839
2020-06-21,Alaska,state,02,fips_code,cases_total,859
2020-06-21,Alaska,state,02,fips_code,deaths_total,10
2020-06-21,Arizona,state,04,fips_code,cases_total,52666
2020-06-21,Arizona,state,04,fips_code,deaths_total,1350
2020-06-21,Arkansas,state,05,fips_code,cases_total,15561
2020-06-21,Arkansas,state,05,fips_code,deaths_total,225
2020-06-21,California,state,06,fips_code,cases_total,178807
2020-06-21,California,state,06,fips_code,deaths_total,5517
2020-06-21,Colorado,state,08,fips_code,cases_total,30524
2020-06-21,Colorado,state,08,fips_code,deaths_total,1647
2020-06-21,Connecticut,state,09,fips_code,cases_total,45755
2020-06-21,Connecticut,state,09,fips_code,deaths_total,4260
2020-06-21,Delaware,state,10,fips_code,cases_total,10775
2020-06-21,Delaware,state,10,fips_code,deaths_total,435
2020-06-21,District of Columbia,state,11,fips_code,cases_total,10020
2020-06-21,District of Columbia,state,11,fips_code,deaths_total,533
2020-06-21,Florida,state,12,fips_code,cases_total,97283
2020-06-21,Florida,state,12,fips_code,deaths_total,3160
2020-06-21,Georgia,state,13,fips_code,cases_total,61493
2020-06-21,Georgia,state,13,fips_code,deaths_total,2603
2020-06-21,Guam,state,66,fips_code,cases_total,1191
2020-06-21,Guam,state,66,fips_code,deaths_total,6
2020-06-21,Hawaii,state,15,fips_code,cases_total,802
2020-06-21,Hawaii,state,15,fips_code,deaths_total,17
2020-06-21,Idaho,state,16,fips_code,cases_total,4025
2020-06-21,Idaho,state,16,fips_code,deaths_total,90
2020-06-21,Illinois,state,17,fips_code,cases_total,138154
2020-06-21,Illinois,state,17,fips_code,deaths_total,6865
2020-06-21,Indiana,state,18,fips_code,cases_total,43496
2020-06-21,Indiana,state,18,fips_code,deaths_total,2540
2020-06-21,Iowa,state,19,fips_code,cases_total,26020
2020-06-21,Iowa,state,19,fips_code,deaths_total,686
2020-06-21,Kansas,state,20,fips_code,cases_total,12258
2020-06-21,Kansas,state,20,fips_code,deaths_total,258
2020-06-21,Kentucky,state,21,fips_code,cases_total,13919
2020-06-21,Kentucky,state,21,fips_code,deaths_total,544
2020-06-21,Louisiana,state,22,fips_code,cases_total,49890
2020-06-21,Louisiana,state,22,fips_code,deaths_total,3105
2020-06-21,Maine,state,23,fips_code,cases_total,2957
2020-06-21,Maine,state,23,fips_code,deaths_total,102
2020-06-21,Maryland,state,24,fips_code,cases_total,64903
2020-06-21,Maryland,state,24,fips_code,deaths_total,3066
2020-06-21,Massachusetts,state,25,fips_code,cases_total,107061
2020-06-21,Massachusetts,state,25,fips_code,deaths_total,7857
2020-06-21,Michigan,state,26,fips_code,cases_total,67873
2020-06-21,Michigan,state,26,fips_code,deaths_total,6094
2020-06-21,Minnesota,state,27,fips_code,cases_total,32952
2020-06-21,Minnesota,state,27,fips_code,deaths_total,1412
2020-06-21,Mississippi,state,28,fips_code,cases_total,21022
2020-06-21,Mississippi,state,28,fips_code,deaths_total,943
2020-06-21,Missouri,state,29,fips_code,cases_total,18552
2020-06-21,Missouri,state,29,fips_code,deaths_total,975
2020-06-21,Montana,state,30,fips_code,cases_total,717
2020-06-21,Montana,state,30,fips_code,deaths_total,20
2020-06-21,Nebraska,state,31,fips_code,cases_total,17810
2020-06-21,Nebraska,state,31,fips_code,deaths_total,252
2020-06-21,Nevada,state,32,fips_code,cases_total,13236
2020-06-21,Nevada,state,32,fips_code,deaths_total,487
2020-06-21,New Hampshire,state,33,fips_code,cases_total,5544
2020-06-21,New Hampshire,state,33,fips_code,deaths_total,339
2020-06-21,New Jersey,state,34,fips_code,cases_total,169142
2020-06-21,New Jersey,state,34,fips_code,deaths_total,12870
2020-06-21,New Mexico,state,35,fips_code,cases_total,10565
2020-06-21,New Mexico,state,35,fips_code,deaths_total,469
2020-06-21,New York,state,36,fips_code,cases_total,392702
2020-06-21,New York,state,36,fips_code,deaths_total,30884
2020-06-21,North Carolina,state,37,fips_code,cases_total,52854
2020-06-21,North Carolina,state,37,fips_code,deaths_total,1245
2020-06-21,North Dakota,state,38,fips_code,cases_total,3294
2020-06-21,North Dakota,state,38,fips_code,deaths_total,83
2020-06-21,Northern Mariana Islands,state,69,fips_code,cases_total,30
2020-06-21,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-06-21,Ohio,state,39,fips_code,cases_total,44808
2020-06-21,Ohio,state,39,fips_code,deaths_total,2700
2020-06-21,Oklahoma,state,40,fips_code,cases_total,10515
2020-06-21,Oklahoma,state,40,fips_code,deaths_total,369
2020-06-21,Oregon,state,41,fips_code,cases_total,6945
2020-06-21,Oregon,state,41,fips_code,deaths_total,190
2020-06-21,Pennsylvania,state,42,fips_code,cases_total,86024
2020-06-21,Pennsylvania,state,42,fips_code,deaths_total,6472
2020-06-21,Puerto Rico,state,72,fips_code,cases_total,6525
2020-06-21,Puerto Rico,state,72,fips_code,deaths_total,149
2020-06-21,Rhode Island,state,44,fips_code,cases_total,16337
2020-06-21,Rhode Island,state,44,fips_code,deaths_total,894
2020-06-21,South Carolina,state,45,fips_code,cases_total,24693
2020-06-21,South Carolina,state,45,fips_code,deaths_total,653
2020-06-21,South Dakota,state,46,fips_code,cases_total,6297
2020-06-21,South Dakota,state,46,fips_code,deaths_total,81
2020-06-21,Tennessee,state,47,fips_code,cases_total,34719
2020-06-21,Tennessee,state,47,fips_code,deaths_total,519
2020-06-21,Texas,state,48,fips_code,cases_total,114886
2020-06-21,Texas,state,48,fips_code,deaths_total,2195
2020-06-21,Utah,state,49,fips_code,cases_total,17567
2020-06-21,Utah,state,49,fips_code,deaths_total,158
2020-06-21,Vermont,state,50,fips_code,cases_total,1159
2020-06-21,Vermont,state,50,fips_code,deaths_total,56
2020-06-21,Virgin Islands,state,78,fips_code,cases_total,76
